month,company,category,stage,amount_usd,acquirer,is_mna,source_url,source_system,record_id
2025-01-01,Company_22,tool,Private,11227322.69,,False,https://example.com/deal/22,seed_synth,2025-01-01_22
2025-01-01,Company_23,infrastructure,C,14058028.96,,False,https://example.com/deal/23,seed_synth,2025-01-01_23
2025-01-01,Company_24,application,Private,9403268.29,,True,https://example.com/deal/24,seed_synth,2025-01-01_24
2025-01-01,Company_25,infrastructure,B,13655268.89,,True,https://example.com/deal/25,seed_synth,2025-01-01_25
2025-01-01,Company_26,application,D,7116472.18,,False,https://example.com/deal/26,seed_synth,2025-01-01_26
2025-01-01,Company_27,infrastructure,B,10263244.42,,False,https://example.com/deal/27,seed_synth,2025-01-01_27
2025-01-01,Company_28,tool,A,953030.7,,False,https://example.com/deal/28,seed_synth,2025-01-01_28
2025-01-01,Company_29,application,D,4190246.65,,False,https://example.com/deal/29,seed_synth,2025-01-01_29
2025-01-01,Company_30,tool,C,15635547.07,,False,https://example.com/deal/30,seed_synth,2025-01-01_30
2025-01-01,Company_31,application,A,9625949.53,,False,https://example.com/deal/31,seed_synth,2025-01-01_31
2025-01-01,Company_32,infrastructure,C,18487807.78,,False,https://example.com/deal/32,seed_synth,2025-01-01_32
2025-01-01,Company_33,infrastructure,Seed,7379879.51,,False,https://example.com/deal/33,seed_synth,2025-01-01_33
2025-01-01,Company_34,infrastructure,Seed,6550873.87,,False,https://example.com/deal/34,seed_synth,2025-01-01_34
2025-01-01,Company_0,application,B,3833251.55,,False,https://example.com/deal/35,seed_synth,2025-01-01_35
2025-01-01,Company_1,application,Private,10552150.09,,False,https://example.com/deal/36,seed_synth,2025-01-01_36
2025-01-01,Company_2,infrastructure,A,8661429.39,,False,https://example.com/deal/37,seed_synth,2025-01-01_37
2025-01-01,Company_3,infrastructure,Private,13968809.95,,False,https://example.com/deal/38,seed_synth,2025-01-01_38
2025-01-01,Company_4,infrastructure,C,7663540.88,,True,https://example.com/deal/39,seed_synth,2025-01-01_39
2025-01-01,Company_5,tool,Seed,12387457.93,,False,https://example.com/deal/40,seed_synth,2025-01-01_40
2025-01-01,Company_6,application,D,14425674.65,,False,https://example.com/deal/41,seed_synth,2025-01-01_41
2025-01-01,Company_7,application,B,10382122.44,,True,https://example.com/deal/42,seed_synth,2025-01-01_42
2025-01-01,Company_8,tool,D,10173153.56,,False,https://example.com/deal/43,seed_synth,2025-01-01_43
2025-01-01,Company_9,application,D,1984428.82,,False,https://example.com/deal/44,seed_synth,2025-01-01_44
2025-01-01,Company_10,infrastructure,A,11484030.69,,False,https://example.com/deal/45,seed_synth,2025-01-01_45
2025-01-01,Company_11,infrastructure,D,7669158.0,,True,https://example.com/deal/46,seed_synth,2025-01-01_46
2025-01-01,Company_12,infrastructure,A,2186106.18,,False,https://example.com/deal/47,seed_synth,2025-01-01_47
2025-01-01,Company_13,application,A,5809315.85,,True,https://example.com/deal/48,seed_synth,2025-01-01_48
2025-01-01,Company_14,application,Private,2814727.31,,False,https://example.com/deal/49,seed_synth,2025-01-01_49
2025-01-01,Company_15,application,Seed,5530090.04,,False,https://example.com/deal/50,seed_synth,2025-01-01_50
2025-01-01,Company_16,tool,D,13383825.73,,False,https://example.com/deal/51,seed_synth,2025-01-01_51
2025-01-01,Company_17,application,D,10285986.33,,False,https://example.com/deal/52,seed_synth,2025-01-01_52
2025-01-01,Company_18,application,D,7910744.17,,False,https://example.com/deal/53,seed_synth,2025-01-01_53
2025-01-01,Company_19,tool,Private,12540800.48,,False,https://example.com/deal/54,seed_synth,2025-01-01_54
2025-01-01,Company_20,infrastructure,D,7252780.72,,True,https://example.com/deal/55,seed_synth,2025-01-01_55
2025-01-01,Company_21,infrastructure,B,11259200.88,,False,https://example.com/deal/56,seed_synth,2025-01-01_56
2025-01-01,Company_22,tool,A,18204381.24,,False,https://example.com/deal/57,seed_synth,2025-01-01_57
2025-01-01,Company_23,infrastructure,Seed,14810274.07,,True,https://example.com/deal/58,seed_synth,2025-01-01_58
2025-01-01,Company_24,tool,Seed,9811856.04,,False,https://example.com/deal/59,seed_synth,2025-01-01_59
2025-01-01,Company_25,application,C,12721672.09,,False,https://example.com/deal/60,seed_synth,2025-01-01_60
2025-01-01,Company_26,tool,Seed,7758871.67,,False,https://example.com/deal/61,seed_synth,2025-01-01_61
2025-01-01,Company_27,infrastructure,Seed,13437434.02,,False,https://example.com/deal/62,seed_synth,2025-01-01_62
2025-01-01,Company_28,tool,D,7044396.17,,False,https://example.com/deal/63,seed_synth,2025-01-01_63
2025-01-01,Company_29,tool,Seed,7709595.86,,False,https://example.com/deal/64,seed_synth,2025-01-01_64
2025-01-01,Company_30,application,Private,16059222.16,,False,https://example.com/deal/65,seed_synth,2025-01-01_65
2025-01-01,Company_31,tool,Private,7818120.18,,False,https://example.com/deal/66,seed_synth,2025-01-01_66
2025-01-01,Company_32,application,B,2200056.7,,False,https://example.com/deal/67,seed_synth,2025-01-01_67
2025-01-01,Company_33,infrastructure,B,6883782.23,,True,https://example.com/deal/68,seed_synth,2025-01-01_68
2025-01-01,Company_34,application,B,12719034.34,,True,https://example.com/deal/69,seed_synth,2025-01-01_69
2025-01-01,Company_0,infrastructure,D,14271562.26,,False,https://example.com/deal/70,seed_synth,2025-01-01_70
2025-01-01,Company_1,application,B,2509294.25,,False,https://example.com/deal/71,seed_synth,2025-01-01_71
2025-01-01,Company_2,infrastructure,A,10021114.87,,False,https://example.com/deal/72,seed_synth,2025-01-01_72
2025-01-01,Company_3,tool,C,1134566.65,,False,https://example.com/deal/73,seed_synth,2025-01-01_73
2025-01-01,Company_4,tool,C,14230879.83,,False,https://example.com/deal/74,seed_synth,2025-01-01_74
2025-01-01,Company_5,tool,C,10959064.98,,False,https://example.com/deal/75,seed_synth,2025-01-01_75
2025-01-01,Company_6,infrastructure,D,5147325.7,,False,https://example.com/deal/76,seed_synth,2025-01-01_76
2025-01-01,Company_7,application,Private,6560240.02,,False,https://example.com/deal/77,seed_synth,2025-01-01_77
2025-01-01,Company_8,infrastructure,D,14578611.67,,False,https://example.com/deal/78,seed_synth,2025-01-01_78
2025-01-01,Company_9,tool,Seed,2875187.31,,True,https://example.com/deal/79,seed_synth,2025-01-01_79
2025-01-01,Company_10,application,C,9227979.26,,False,https://example.com/deal/80,seed_synth,2025-01-01_80
2025-01-01,Company_11,infrastructure,A,12052706.39,,False,https://example.com/deal/81,seed_synth,2025-01-01_81
2025-01-01,Company_12,application,A,9560526.46,,True,https://example.com/deal/82,seed_synth,2025-01-01_82
2025-01-01,Company_13,tool,Private,8437193.61,,False,https://example.com/deal/83,seed_synth,2025-01-01_83
2025-01-01,Company_14,infrastructure,Private,5892333.87,,False,https://example.com/deal/84,seed_synth,2025-01-01_84
2025-01-01,Company_15,tool,A,9282760.71,,True,https://example.com/deal/85,seed_synth,2025-01-01_85
2025-01-01,Company_16,application,D,13494996.98,,False,https://example.com/deal/86,seed_synth,2025-01-01_86
2025-01-01,Company_17,infrastructure,B,5364961.43,,False,https://example.com/deal/87,seed_synth,2025-01-01_87
2025-01-01,Company_18,infrastructure,A,15267421.43,,False,https://example.com/deal/88,seed_synth,2025-01-01_88
2025-01-01,Company_19,tool,B,19994051.99,,False,https://example.com/deal/89,seed_synth,2025-01-01_89
2025-01-01,Company_20,application,B,8379338.07,,False,https://example.com/deal/90,seed_synth,2025-01-01_90
2025-01-01,Company_21,application,Private,17200751.97,,False,https://example.com/deal/91,seed_synth,2025-01-01_91
2025-01-01,Company_22,tool,B,7253391.16,,False,https://example.com/deal/92,seed_synth,2025-01-01_92
2025-01-01,Company_23,application,D,8701253.58,,True,https://example.com/deal/93,seed_synth,2025-01-01_93
2025-01-01,Company_24,infrastructure,Private,10709100.68,,False,https://example.com/deal/94,seed_synth,2025-01-01_94
2025-01-01,Company_25,tool,B,1877386.85,,False,https://example.com/deal/95,seed_synth,2025-01-01_95
2025-01-01,Company_26,tool,D,620377.09,,False,https://example.com/deal/96,seed_synth,2025-01-01_96
2025-01-01,Company_27,infrastructure,Private,3449740.9,,False,https://example.com/deal/97,seed_synth,2025-01-01_97
2025-01-01,Company_28,tool,Private,7151917.45,,True,https://example.com/deal/98,seed_synth,2025-01-01_98
2025-01-01,Company_29,application,C,11714845.27,,True,https://example.com/deal/99,seed_synth,2025-01-01_99
2025-01-01,Company_30,tool,Private,5990583.21,,False,https://example.com/deal/100,seed_synth,2025-01-01_100
2025-01-01,Company_31,infrastructure,Seed,2659638.25,,False,https://example.com/deal/101,seed_synth,2025-01-01_101
2025-01-01,Company_32,tool,D,5829715.85,,False,https://example.com/deal/102,seed_synth,2025-01-01_102
2025-01-01,Company_33,application,B,14790603.3,,False,https://example.com/deal/103,seed_synth,2025-01-01_103
2025-01-01,Company_34,application,A,7837500.63,,False,https://example.com/deal/104,seed_synth,2025-01-01_104
2025-01-01,Company_0,tool,D,5885769.21,,False,https://example.com/deal/105,seed_synth,2025-01-01_105
2025-01-01,Company_1,infrastructure,Private,6669629.12,,False,https://example.com/deal/106,seed_synth,2025-01-01_106
2025-01-01,Company_2,infrastructure,C,1573817.07,,True,https://example.com/deal/107,seed_synth,2025-01-01_107
2025-01-01,Company_3,infrastructure,C,1776764.95,,True,https://example.com/deal/108,seed_synth,2025-01-01_108
2025-01-01,Company_4,tool,Seed,23193835.0,,True,https://example.com/deal/109,seed_synth,2025-01-01_109
2025-01-01,Company_5,infrastructure,A,13734073.36,,False,https://example.com/deal/110,seed_synth,2025-01-01_110
2025-01-01,Company_6,tool,Private,12271997.49,,True,https://example.com/deal/111,seed_synth,2025-01-01_111
2025-01-01,Company_7,tool,A,20344617.02,,False,https://example.com/deal/112,seed_synth,2025-01-01_112
2025-01-01,Company_8,infrastructure,C,5801519.94,,False,https://example.com/deal/113,seed_synth,2025-01-01_113
2025-01-01,Company_9,tool,B,15271661.26,,False,https://example.com/deal/114,seed_synth,2025-01-01_114
2025-01-01,Company_10,infrastructure,C,12027998.93,,False,https://example.com/deal/115,seed_synth,2025-01-01_115
2025-01-01,Company_11,infrastructure,Seed,4950665.6,,True,https://example.com/deal/116,seed_synth,2025-01-01_116
2025-01-01,Company_12,infrastructure,B,18257544.81,,True,https://example.com/deal/117,seed_synth,2025-01-01_117
2025-01-01,Company_13,application,D,11395686.73,,False,https://example.com/deal/118,seed_synth,2025-01-01_118
2025-01-01,Company_14,tool,Seed,4163565.23,,True,https://example.com/deal/119,seed_synth,2025-01-01_119
2025-02-01,Company_0,infrastructure,A,11826258.76,,True,https://example.com/deal/0,seed_synth,2025-02-01_0
2025-02-01,Company_1,tool,Seed,10603434.23,,False,https://example.com/deal/1,seed_synth,2025-02-01_1
2025-02-01,Company_2,infrastructure,D,12094756.47,,False,https://example.com/deal/2,seed_synth,2025-02-01_2
2025-02-01,Company_3,application,B,2142890.8,,True,https://example.com/deal/3,seed_synth,2025-02-01_3
2025-02-01,Company_4,application,B,10207247.39,,False,https://example.com/deal/4,seed_synth,2025-02-01_4
2025-02-01,Company_5,tool,A,6018835.44,,True,https://example.com/deal/5,seed_synth,2025-02-01_5
2025-02-01,Company_6,application,Seed,4372940.94,,False,https://example.com/deal/6,seed_synth,2025-02-01_6
2025-02-01,Company_7,infrastructure,Seed,5857125.74,,False,https://example.com/deal/7,seed_synth,2025-02-01_7
2025-02-01,Company_8,tool,Seed,15301682.76,,False,https://example.com/deal/8,seed_synth,2025-02-01_8
2025-02-01,Company_9,infrastructure,B,14668395.58,,True,https://example.com/deal/9,seed_synth,2025-02-01_9
2025-02-01,Company_10,infrastructure,Seed,19879050.98,,False,https://example.com/deal/10,seed_synth,2025-02-01_10
2025-02-01,Company_11,infrastructure,Seed,2814617.54,,False,https://example.com/deal/11,seed_synth,2025-02-01_11
2025-02-01,Company_12,application,Private,2636678.9,,False,https://example.com/deal/12,seed_synth,2025-02-01_12
2025-02-01,Company_13,tool,Seed,4988752.14,,False,https://example.com/deal/13,seed_synth,2025-02-01_13
2025-02-01,Company_14,infrastructure,Seed,8477887.87,,False,https://example.com/deal/14,seed_synth,2025-02-01_14
2025-02-01,Company_15,tool,B,10054852.96,,False,https://example.com/deal/15,seed_synth,2025-02-01_15
2025-02-01,Company_16,tool,Private,1062139.92,,False,https://example.com/deal/16,seed_synth,2025-02-01_16
2025-02-01,Company_17,application,C,7343053.13,,False,https://example.com/deal/17,seed_synth,2025-02-01_17
2025-02-01,Company_18,application,B,6118212.56,,False,https://example.com/deal/18,seed_synth,2025-02-01_18
2025-02-01,Company_19,tool,C,4761331.91,,True,https://example.com/deal/19,seed_synth,2025-02-01_19
2025-02-01,Company_20,tool,D,4325171.34,,False,https://example.com/deal/20,seed_synth,2025-02-01_20
2025-02-01,Company_21,infrastructure,C,7822236.11,,False,https://example.com/deal/21,seed_synth,2025-02-01_21
2025-02-01,Company_22,tool,C,19073202.26,,False,https://example.com/deal/22,seed_synth,2025-02-01_22
2025-02-01,Company_23,infrastructure,C,15930905.58,,False,https://example.com/deal/23,seed_synth,2025-02-01_23
2025-02-01,Company_24,application,C,12234809.61,,False,https://example.com/deal/24,seed_synth,2025-02-01_24
2025-02-01,Company_25,infrastructure,B,16656504.73,,True,https://example.com/deal/25,seed_synth,2025-02-01_25
2025-02-01,Company_26,infrastructure,C,7663234.67,,False,https://example.com/deal/26,seed_synth,2025-02-01_26
2025-02-01,Company_27,application,Seed,6252637.21,,False,https://example.com/deal/27,seed_synth,2025-02-01_27
2025-02-01,Company_28,infrastructure,A,8551771.39,,False,https://example.com/deal/28,seed_synth,2025-02-01_28
2025-02-01,Company_29,application,A,7497306.98,,False,https://example.com/deal/29,seed_synth,2025-02-01_29
2025-02-01,Company_30,infrastructure,D,1492405.35,,False,https://example.com/deal/30,seed_synth,2025-02-01_30
2025-02-01,Company_31,tool,C,21683338.82,,False,https://example.com/deal/31,seed_synth,2025-02-01_31
2025-02-01,Company_32,tool,A,7582435.83,,False,https://example.com/deal/32,seed_synth,2025-02-01_32
2025-02-01,Company_33,application,A,11194245.67,,True,https://example.com/deal/33,seed_synth,2025-02-01_33
2025-02-01,Company_34,infrastructure,B,12248730.93,,False,https://example.com/deal/34,seed_synth,2025-02-01_34
2025-02-01,Company_0,tool,C,6757047.3,,False,https://example.com/deal/35,seed_synth,2025-02-01_35
2025-02-01,Company_1,tool,A,13509655.05,,False,https://example.com/deal/36,seed_synth,2025-02-01_36
2025-02-01,Company_2,application,Private,8731724.26,,False,https://example.com/deal/37,seed_synth,2025-02-01_37
2025-02-01,Company_3,infrastructure,B,17324106.01,,True,https://example.com/deal/38,seed_synth,2025-02-01_38
2025-02-01,Company_4,infrastructure,D,8496475.37,,False,https://example.com/deal/39,seed_synth,2025-02-01_39
2025-02-01,Company_5,tool,Private,4879648.01,,False,https://example.com/deal/40,seed_synth,2025-02-01_40
2025-02-01,Company_6,tool,Private,3711162.4,,True,https://example.com/deal/41,seed_synth,2025-02-01_41
2025-02-01,Company_7,infrastructure,D,3979149.83,,True,https://example.com/deal/42,seed_synth,2025-02-01_42
2025-02-01,Company_8,infrastructure,Seed,11981237.74,,False,https://example.com/deal/43,seed_synth,2025-02-01_43
2025-02-01,Company_9,application,B,11637652.86,,False,https://example.com/deal/44,seed_synth,2025-02-01_44
2025-02-01,Company_10,application,Private,1444197.05,,False,https://example.com/deal/45,seed_synth,2025-02-01_45
2025-02-01,Company_11,infrastructure,Private,12502850.05,,False,https://example.com/deal/46,seed_synth,2025-02-01_46
2025-02-01,Company_12,tool,Seed,4006248.58,,False,https://example.com/deal/47,seed_synth,2025-02-01_47
2025-02-01,Company_13,application,Seed,11237411.2,,False,https://example.com/deal/48,seed_synth,2025-02-01_48
2025-02-01,Company_14,tool,C,4461479.77,,False,https://example.com/deal/49,seed_synth,2025-02-01_49
2025-02-01,Company_15,tool,Seed,5778689.07,,False,https://example.com/deal/50,seed_synth,2025-02-01_50
2025-02-01,Company_16,infrastructure,Private,4106505.07,,False,https://example.com/deal/51,seed_synth,2025-02-01_51
2025-02-01,Company_17,tool,A,10229328.58,,False,https://example.com/deal/52,seed_synth,2025-02-01_52
2025-02-01,Company_18,tool,D,17521396.69,,False,https://example.com/deal/53,seed_synth,2025-02-01_53
2025-02-01,Company_19,tool,D,6802071.52,,False,https://example.com/deal/54,seed_synth,2025-02-01_54
2025-02-01,Company_20,application,C,3463418.86,,False,https://example.com/deal/55,seed_synth,2025-02-01_55
2025-02-01,Company_21,application,Seed,2483694.65,,False,https://example.com/deal/56,seed_synth,2025-02-01_56
2025-02-01,Company_22,tool,D,10612203.17,,False,https://example.com/deal/57,seed_synth,2025-02-01_57
2025-02-01,Company_23,infrastructure,Private,4128605.97,,False,https://example.com/deal/58,seed_synth,2025-02-01_58
2025-02-01,Company_24,infrastructure,C,7689019.17,,False,https://example.com/deal/59,seed_synth,2025-02-01_59
2025-02-01,Company_25,application,A,3864236.9,,False,https://example.com/deal/60,seed_synth,2025-02-01_60
2025-02-01,Company_26,application,C,7331440.59,,False,https://example.com/deal/61,seed_synth,2025-02-01_61
2025-02-01,Company_27,application,C,10141023.67,,False,https://example.com/deal/62,seed_synth,2025-02-01_62
2025-02-01,Company_28,application,C,11789928.4,,True,https://example.com/deal/63,seed_synth,2025-02-01_63
2025-02-01,Company_29,tool,B,8228112.48,,True,https://example.com/deal/64,seed_synth,2025-02-01_64
2025-02-01,Company_30,tool,Seed,10549896.74,,False,https://example.com/deal/65,seed_synth,2025-02-01_65
2025-02-01,Company_31,infrastructure,Seed,10352405.74,,False,https://example.com/deal/66,seed_synth,2025-02-01_66
2025-02-01,Company_32,tool,Seed,739826.46,,False,https://example.com/deal/67,seed_synth,2025-02-01_67
2025-02-01,Company_33,application,Seed,7012185.49,,False,https://example.com/deal/68,seed_synth,2025-02-01_68
2025-02-01,Company_34,infrastructure,Private,9245280.33,,False,https://example.com/deal/69,seed_synth,2025-02-01_69
2025-02-01,Company_0,application,D,152164.99,,False,https://example.com/deal/70,seed_synth,2025-02-01_70
2025-02-01,Company_1,infrastructure,D,8626331.98,,False,https://example.com/deal/71,seed_synth,2025-02-01_71
2025-02-01,Company_2,tool,D,732094.76,,False,https://example.com/deal/72,seed_synth,2025-02-01_72
2025-02-01,Company_3,infrastructure,Seed,6312276.24,,True,https://example.com/deal/73,seed_synth,2025-02-01_73
2025-02-01,Company_4,application,B,7461947.52,,False,https://example.com/deal/74,seed_synth,2025-02-01_74
2025-02-01,Company_5,infrastructure,Private,8552682.97,,False,https://example.com/deal/75,seed_synth,2025-02-01_75
2025-02-01,Company_6,tool,A,4152945.4,,False,https://example.com/deal/76,seed_synth,2025-02-01_76
2025-02-01,Company_7,application,Seed,3652749.09,,False,https://example.com/deal/77,seed_synth,2025-02-01_77
2025-02-01,Company_8,infrastructure,C,7768998.65,,False,https://example.com/deal/78,seed_synth,2025-02-01_78
2025-02-01,Company_9,infrastructure,A,23430013.3,,False,https://example.com/deal/79,seed_synth,2025-02-01_79
2025-02-01,Company_10,infrastructure,A,1954140.84,,False,https://example.com/deal/80,seed_synth,2025-02-01_80
2025-02-01,Company_11,application,Private,2960985.81,,True,https://example.com/deal/81,seed_synth,2025-02-01_81
2025-02-01,Company_12,tool,Private,12705969.93,,False,https://example.com/deal/82,seed_synth,2025-02-01_82
2025-02-01,Company_13,infrastructure,C,5093857.73,,False,https://example.com/deal/83,seed_synth,2025-02-01_83
2025-02-01,Company_14,infrastructure,D,7822392.3,,False,https://example.com/deal/84,seed_synth,2025-02-01_84
2025-02-01,Company_15,infrastructure,Seed,2256049.75,,False,https://example.com/deal/85,seed_synth,2025-02-01_85
2025-02-01,Company_16,application,Seed,5146262.67,,False,https://example.com/deal/86,seed_synth,2025-02-01_86
2025-02-01,Company_17,infrastructure,Seed,672869.3,,False,https://example.com/deal/87,seed_synth,2025-02-01_87
2025-02-01,Company_18,application,Private,5521795.47,,False,https://example.com/deal/88,seed_synth,2025-02-01_88
2025-02-01,Company_19,tool,Private,6885440.08,,True,https://example.com/deal/89,seed_synth,2025-02-01_89
2025-02-01,Company_20,tool,C,2643812.17,,False,https://example.com/deal/90,seed_synth,2025-02-01_90
2025-02-01,Company_21,tool,Private,12790625.84,,False,https://example.com/deal/91,seed_synth,2025-02-01_91
2025-02-01,Company_22,infrastructure,Private,11335193.07,,False,https://example.com/deal/92,seed_synth,2025-02-01_92
2025-02-01,Company_23,application,Private,2675780.75,,True,https://example.com/deal/93,seed_synth,2025-02-01_93
2025-02-01,Company_24,tool,C,11787298.23,,True,https://example.com/deal/94,seed_synth,2025-02-01_94
2025-02-01,Company_25,tool,D,984509.59,,True,https://example.com/deal/95,seed_synth,2025-02-01_95
2025-02-01,Company_26,tool,D,3186882.59,,False,https://example.com/deal/96,seed_synth,2025-02-01_96
2025-02-01,Company_27,infrastructure,B,9321080.23,,True,https://example.com/deal/97,seed_synth,2025-02-01_97
2025-02-01,Company_28,infrastructure,Private,14955482.32,,False,https://example.com/deal/98,seed_synth,2025-02-01_98
2025-02-01,Company_29,tool,D,13628896.04,,False,https://example.com/deal/99,seed_synth,2025-02-01_99
2025-02-01,Company_30,tool,C,4390975.74,,False,https://example.com/deal/100,seed_synth,2025-02-01_100
2025-02-01,Company_31,infrastructure,Private,22918101.56,,True,https://example.com/deal/101,seed_synth,2025-02-01_101
2025-02-01,Company_32,tool,Seed,12602891.79,,False,https://example.com/deal/102,seed_synth,2025-02-01_102
2025-02-01,Company_33,infrastructure,Private,7491085.77,,False,https://example.com/deal/103,seed_synth,2025-02-01_103
2025-02-01,Company_34,application,B,9957340.53,,False,https://example.com/deal/104,seed_synth,2025-02-01_104
2025-02-01,Company_0,infrastructure,B,5065201.45,,False,https://example.com/deal/105,seed_synth,2025-02-01_105
2025-02-01,Company_1,application,Private,2447914.51,,False,https://example.com/deal/106,seed_synth,2025-02-01_106
2025-02-01,Company_2,infrastructure,D,8092312.74,,True,https://example.com/deal/107,seed_synth,2025-02-01_107
2025-02-01,Company_3,application,B,8657227.81,,False,https://example.com/deal/108,seed_synth,2025-02-01_108
2025-02-01,Company_4,infrastructure,D,9900122.47,,True,https://example.com/deal/109,seed_synth,2025-02-01_109
2025-02-01,Company_5,tool,Seed,12877501.83,,False,https://example.com/deal/110,seed_synth,2025-02-01_110
2025-02-01,Company_6,application,C,13207408.93,,False,https://example.com/deal/111,seed_synth,2025-02-01_111
2025-02-01,Company_7,tool,Private,20577318.99,,False,https://example.com/deal/112,seed_synth,2025-02-01_112
2025-02-01,Company_8,infrastructure,B,9521334.32,,False,https://example.com/deal/113,seed_synth,2025-02-01_113
2025-02-01,Company_9,tool,Seed,8923929.13,,False,https://example.com/deal/114,seed_synth,2025-02-01_114
2025-02-01,Company_10,tool,Seed,2436911.1,,False,https://example.com/deal/115,seed_synth,2025-02-01_115
2025-02-01,Company_11,application,B,7333385.85,,False,https://example.com/deal/116,seed_synth,2025-02-01_116
2025-02-01,Company_12,tool,A,12464006.65,,False,https://example.com/deal/117,seed_synth,2025-02-01_117
2025-02-01,Company_13,tool,B,5376032.57,,False,https://example.com/deal/118,seed_synth,2025-02-01_118
2025-02-01,Company_14,infrastructure,C,6332471.11,,False,https://example.com/deal/119,seed_synth,2025-02-01_119
2025-03-01,Company_0,tool,D,8722826.8,,True,https://example.com/deal/0,seed_synth,2025-03-01_0
2025-03-01,Company_1,tool,Private,1150437.93,,False,https://example.com/deal/1,seed_synth,2025-03-01_1
2025-03-01,Company_2,infrastructure,B,7873318.49,,False,https://example.com/deal/2,seed_synth,2025-03-01_2
2025-03-01,Company_3,tool,A,2197890.25,,False,https://example.com/deal/3,seed_synth,2025-03-01_3
2025-03-01,Company_4,infrastructure,Seed,6553449.51,,False,https://example.com/deal/4,seed_synth,2025-03-01_4
2025-03-01,Company_5,tool,Seed,1580809.36,,False,https://example.com/deal/5,seed_synth,2025-03-01_5
2025-03-01,Company_6,application,Private,9095830.03,,False,https://example.com/deal/6,seed_synth,2025-03-01_6
2025-03-01,Company_7,application,Private,14807783.01,,False,https://example.com/deal/7,seed_synth,2025-03-01_7
2025-03-01,Company_8,infrastructure,B,21876928.29,,False,https://example.com/deal/8,seed_synth,2025-03-01_8
2025-03-01,Company_9,infrastructure,B,6684915.93,,False,https://example.com/deal/9,seed_synth,2025-03-01_9
2025-03-01,Company_10,tool,A,12441194.77,,False,https://example.com/deal/10,seed_synth,2025-03-01_10
2025-03-01,Company_11,infrastructure,D,8612635.38,,False,https://example.com/deal/11,seed_synth,2025-03-01_11
2025-03-01,Company_12,infrastructure,D,17286542.37,,False,https://example.com/deal/12,seed_synth,2025-03-01_12
2025-03-01,Company_13,tool,D,14331767.58,,True,https://example.com/deal/13,seed_synth,2025-03-01_13
2025-03-01,Company_14,infrastructure,Seed,7706144.03,,False,https://example.com/deal/14,seed_synth,2025-03-01_14
2025-03-01,Company_15,tool,Private,9123400.21,,False,https://example.com/deal/15,seed_synth,2025-03-01_15
2025-03-01,Company_16,application,C,3963968.03,,False,https://example.com/deal/16,seed_synth,2025-03-01_16
2025-03-01,Company_17,tool,Private,12415802.57,,False,https://example.com/deal/17,seed_synth,2025-03-01_17
2025-03-01,Company_18,application,D,8214582.04,,True,https://example.com/deal/18,seed_synth,2025-03-01_18
2025-03-01,Company_19,tool,C,4869948.95,,True,https://example.com/deal/19,seed_synth,2025-03-01_19
2025-03-01,Company_20,tool,A,4803303.41,,False,https://example.com/deal/20,seed_synth,2025-03-01_20
2025-03-01,Company_21,application,Seed,12194958.42,,False,https://example.com/deal/21,seed_synth,2025-03-01_21
2025-03-01,Company_22,application,Seed,8889070.31,,True,https://example.com/deal/22,seed_synth,2025-03-01_22
2025-03-01,Company_23,application,B,14217774.62,,False,https://example.com/deal/23,seed_synth,2025-03-01_23
2025-03-01,Company_24,tool,B,5257359.65,,False,https://example.com/deal/24,seed_synth,2025-03-01_24
2025-03-01,Company_25,tool,Seed,6868700.78,,False,https://example.com/deal/25,seed_synth,2025-03-01_25
2025-03-01,Company_26,infrastructure,A,15134583.13,,False,https://example.com/deal/26,seed_synth,2025-03-01_26
2025-03-01,Company_27,application,A,15150979.96,,False,https://example.com/deal/27,seed_synth,2025-03-01_27
2025-03-01,Company_28,application,Private,4164482.87,,True,https://example.com/deal/28,seed_synth,2025-03-01_28
2025-03-01,Company_29,infrastructure,A,15560371.02,,False,https://example.com/deal/29,seed_synth,2025-03-01_29
2025-03-01,Company_30,tool,A,7418659.43,,False,https://example.com/deal/30,seed_synth,2025-03-01_30
2025-03-01,Company_31,application,A,5847601.65,,False,https://example.com/deal/31,seed_synth,2025-03-01_31
2025-03-01,Company_32,infrastructure,A,13586314.59,,False,https://example.com/deal/32,seed_synth,2025-03-01_32
2025-03-01,Company_33,tool,D,5437407.91,,False,https://example.com/deal/33,seed_synth,2025-03-01_33
2025-03-01,Company_34,application,C,10437924.55,,False,https://example.com/deal/34,seed_synth,2025-03-01_34
2025-03-01,Company_0,tool,B,4132241.04,,False,https://example.com/deal/35,seed_synth,2025-03-01_35
2025-03-01,Company_1,infrastructure,A,10130216.45,,False,https://example.com/deal/36,seed_synth,2025-03-01_36
2025-03-01,Company_2,infrastructure,D,4783853.54,,False,https://example.com/deal/37,seed_synth,2025-03-01_37
2025-03-01,Company_3,application,A,5047112.39,,False,https://example.com/deal/38,seed_synth,2025-03-01_38
2025-03-01,Company_4,application,C,8179120.92,,False,https://example.com/deal/39,seed_synth,2025-03-01_39
2025-03-01,Company_5,infrastructure,C,4607060.28,,False,https://example.com/deal/40,seed_synth,2025-03-01_40
2025-03-01,Company_6,tool,A,14680023.43,,False,https://example.com/deal/41,seed_synth,2025-03-01_41
2025-03-01,Company_7,infrastructure,D,9282962.81,,False,https://example.com/deal/42,seed_synth,2025-03-01_42
2025-03-01,Company_8,application,C,15210933.39,,False,https://example.com/deal/43,seed_synth,2025-03-01_43
